MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,alphaV,betaV,gammaV,maxV,minV,addedV,y,ids
8.394923469,0.084591837,8.394923469,0.084591837,0.404507712,146.234,128.09,146.1419132,62,0,0.093146817,-0.38136898,0.38136898,0.093146817,1.3,1.9,2.3,16.26561384,10.45345093,1.949644344,-2.167053888,1.82524451,-2.316329738,4.522631199,0.239674036,3.086900763,64.62644652,7.819990956,6.929961097,6.929961097,4.846065215,3.886231408,3.886231408,2.184996606,2.184996606,1.61103845,1.61103845,0.85606233,0.85606233,-0.12,1.985004846,9.88,6.992612613,4.730174499,63.03283332,10.00643713,0,0,0,0,0,5.316788604,0,0,0,13.8474744,13.08951281,13.08951281,6.730816747,5.106527395,0,0,10.21669833,0,13.8474744,32.90984237,0,0,0,5.316788604,0,0,0,42.9162795,0,0,13.8474744,0,0,0,0,35.5,0,0,0,6.730816747,0,26.17902562,0,0,0,24.06417273,5.106527395,0,0,2.308194444,11.25617347,0,0,0,0,8.435632086,0,1,10,2,3,0,0,0,0,0,0,3,2,3,6,0,0,0,0,-0.1324,42.8765,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.63064,45.63064,45.63064,0,91.26128,-8.707517613,CCN(CC)CCNCO
4.861285431,0.654036281,4.861285431,0.654036281,0.43393613,160.261,140.101,160.1575633,68,0,0.09613658,-0.369541484,0.369541484,0.09613658,1.272727273,1.909090909,2.363636364,16.47282446,10.45318583,1.954157831,-2.17088916,1.828608845,-2.320503543,4.525301527,0.169517765,3.074874557,74.4923097,8.527097737,7.890995792,7.890995792,5.346065215,4.266927067,4.266927067,2.459895425,2.459895425,1.745634691,1.745634691,0.951236245,0.951236245,-0.12,2.053074408,10.88,7.981214575,6.2848583,69.71708691,9.636772685,0,0,0,0,0,5.316788604,0,0,0,13.8474744,13.08951281,20.19931035,6.730816747,4.736862954,0,0,10.21669833,0,13.8474744,40.01963991,0,0,0,5.316788604,0,0,0,44.91954964,4.736862954,0,13.8474744,0,0,0,0,24.5,0,0,0,0,6.730816747,26.17902562,0,7.109797541,0,24.06417273,4.736862954,4.861285431,0,2.377638889,3.170277778,0,0,0,0,9.391978458,1.698819444,1,11,1,3,0,0,0,0,0,0,3,1,3,7,0,0,0,0,0.5217,47.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-7.405157266,CCN(CC)CCNCOC
8.584723246,0.290798611,8.584723246,0.290798611,0.552618117,160.261,140.101,160.1575633,68,0,0.044272174,-0.396325946,0.396325946,0.044272174,1.272727273,1.909090909,2.363636364,16.25004326,10.31379525,1.985802584,-2.183580822,1.914866773,-2.271867547,4.545706842,0.22921887,3.251342012,70.4923097,8.527097737,7.421524928,7.421524928,5.346065215,4.380266136,4.380266136,2.653650468,2.653650468,1.758134922,1.758134922,1.037242531,1.037242531,-0.12,2.052690319,10.88,7.981214575,6.2848583,69.18780395,15.7401046,0,0,0,0,0,0,0,0,0,6.9237372,32.47591246,13.15163837,0,5.106527395,0,0,4.899909731,5.733667477,19.76538045,32.78590759,0,0,0,5.733667477,0,0,0,42.79234471,0,0,19.76538045,0,0,0,0,49.49,0,0,0,0,6.606881965,39.02066887,0,0,0,11.82364693,10.84019487,0,0,2.308611111,8.584723246,5.384124543,0,0,1.928253968,6.294287132,0,1,11,3,3,0,0,0,0,0,0,3,2,3,7,0,0,0,0,0.0395,47.4882,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.469487168,CCN(CCCN)CCCO
5.402257259,0.781232285,5.402257259,0.781232285,0.582051783,160.261,140.101,160.1575633,68,0,0.058916787,-0.383360328,0.383360328,0.058916787,1.363636364,2.090909091,2.545454545,16.46227981,10.35226629,1.985903768,-2.183722071,1.889121188,-2.288968507,4.539907887,0.150279107,3.251342012,70.4923097,8.527097737,7.675452842,7.675452842,5.346065215,4.260961795,4.260961795,2.56928956,2.56928956,1.737318394,1.737318394,0.963311593,0.963311593,-0.12,2.052690319,10.88,7.981214575,6.2848583,69.50711543,15.37044016,0,0,0,0,0,0,0,0,0,6.9237372,26.05509084,13.65455395,6.606881965,4.736862954,0,0,4.899909731,5.733667477,13.34455882,39.89570513,0,0,0,5.733667477,0,0,0,44.79561486,4.736862954,0,13.34455882,0,0,0,0,38.49,0,0,0,0,0,39.20672921,0,7.109797541,0,11.82364693,10.47053043,4.981198271,0,2.343611111,0,5.402257259,0,0,1.080907029,6.959117772,1.732908557,1,11,2,3,0,0,0,0,0,0,3,1,3,7,0,0,0,0,0.3035,47.6614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.502228777,CCN(CCCN)CCOC
5.403798186,0.748424036,5.403798186,0.748424036,0.535274024,145.25,126.098,145.1578976,62,0,0.010448287,-0.330424586,0.330424586,0.010448287,1.1,1.8,2.2,15.11462558,10.34880501,1.970342926,-2.176836942,1.869971135,-2.306747517,4.548058144,0.293983102,3.205535101,65.87155902,7.819990956,6.844554821,6.844554821,4.846065215,3.97228666,3.97228666,2.365165415,2.365165415,1.571006601,1.571006601,0.925499241,0.925499241,-0.12,1.977244204,9.88,6.992612613,4.730174499,63.36851878,16.36724469,0,0,0,0,0,0,0,0,0,6.9237372,26.05509084,13.08951281,0,0,0,0,4.899909731,11.46733495,13.34455882,32.72378203,0,0,0,11.46733495,0,0,0,37.62369176,0,0,13.34455882,0,0,0,0,55.28,0,0,0,0,0,39.14460365,0,0,0,11.82364693,11.46733495,0,0,2.312361111,0,10.77355159,0,0,1.077222222,6.836865079,0,1,10,4,3,0,0,0,0,0,0,3,2,3,6,0,0,0,0,-0.3842,44.8398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.208857029,CCN(CCN)CCCN
5.414640023,0.761462585,5.414640023,0.761462585,0.528570825,145.25,126.098,145.1578976,62,0,0.010712598,-0.329198534,0.329198534,0.010712598,1.4,2.1,2.5,15.13059485,10.43120963,1.9674476,-2.179237056,1.82255474,-2.339783803,4.55540575,0.297749305,3.205535101,65.87155902,7.819990956,7.060097771,7.060097771,4.846065215,3.91759176,3.91759176,2.32649028,2.32649028,1.570571971,1.570571971,0.880522633,0.880522633,-0.12,1.977244204,9.88,6.992612613,4.730174499,63.57849027,15.95036581,0,0,0,0,0,0,0,0,0,6.9237372,13.59242839,26.17902562,0,0,0,0,10.21669833,5.733667477,6.9237372,39.77145401,0,0,0,11.05045608,0,0,0,44.67136374,0,0,6.9237372,0,0,0,0,41.29,0,0,0,0,0,32.72378203,0,0,7.047671983,17.14043553,5.733667477,0,0,2.329861111,3.108415533,5.414640023,0,0,0,7.178545918,1.968537415,1,10,3,3,0,0,0,0,0,0,3,2,3,6,0,0,0,0,-0.5136,45.0951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.63064,45.63064,45.63064,0,91.26128,-7.06302768,CCN(CCN)CCNC
8.511927438,0.23,8.511927438,0.23,0.517731377,132.207,116.079,132.1262631,56,0,0.055798269,-0.395044564,0.395044564,0.055798269,1.444444444,2.111111111,2.444444444,16.2513532,10.44993936,1.960990112,-2.164172163,1.820973138,-2.311445107,4.525462988,0.205274495,3.175341082,53.01955001,7.112884175,6.007311366,6.007311366,4.346065215,3.380266136,3.380266136,1.946543687,1.946543687,1.308768572,1.308768572,0.752026707,0.752026707,-0.12,1.878362363,8.88,6.006903553,4.387614213,56.45791972,15.7401046,0,0,0,0,0,0,0,0,0,6.9237372,6.544756406,19.63426922,6.606881965,5.106527395,0,0,4.899909731,5.733667477,6.9237372,32.78590759,0,0,0,5.733667477,0,0,0,42.79234471,0,0,6.9237372,0,0,0,0,49.49,0,0,0,6.606881965,6.544756406,19.63426922,0,0,0,11.82364693,10.84019487,0,0,2.111111111,8.511927438,5.311961451,0,0,0,5.565,0,1,9,3,3,0,0,0,0,0,0,3,2,3,5,0,0,0,0,-0.7407,38.2542,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.63064,45.63064,45.63064,0,91.26128,-8.614787391,CCN(CCN)CCO
3.307361111,1.174444444,3.307361111,1.174444444,0.512347651,114.192,100.08,114.1156984,48,0,0.010725426,-0.314186643,0.314186643,0.010725426,1.375,2,2.375,15.17333989,10.36122648,2.041319174,-2.247184878,1.878468485,-2.425936206,4.643043945,0.252842273,2.125016255,57.54887502,5.819990956,5.482747501,5.482747501,3.931851653,3.36289686,3.36289686,2.184261755,2.184261755,1.656829316,1.656829316,1.027372814,1.027372814,-0.08,1.903491193,6.046262626,3.048033944,1.456225286,50.8678263,10.21669833,0,0,0,0,0,0,0,0,0,6.9237372,6.544756406,26.17902562,0,0,0,0,10.21669833,0,6.9237372,32.72378203,0,0,0,5.316788604,0,0,0,37.62369176,0,0,6.9237372,0,0,0,0,15.27,0,0,0,0,0,0,32.72378203,0,0,17.14043553,0,0,0,2.454861111,3.307361111,0,0,0,0,8.237777778,0,1,8,1,2,0,1,1,0,0,0,2,1,2,1,0,1,1,1,-0.0885,34.9837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.258399721,CCN1CCNCC1
3.284722222,0.300347222,3.284722222,0.300347222,0.526075994,101.193,86.073,101.1204495,44,0,0.009634526,-0.312345637,0.312345637,0.009634526,1.285714286,1.714285714,1.714285714,14.92778351,10.11500671,2.038116466,-2.177815217,1.951682037,-2.346737534,4.671680511,0.439130392,3.154490065,42.63193445,5.914213562,5.707106781,5.707106781,3.060660172,2.810660172,2.810660172,2.780330086,2.780330086,0.707106781,0.707106781,0.530330086,0.530330086,-0.04,1.295836389,6.96,2.31410722,5.96,46.11382378,5.316788604,0,0,0,0,0,0,0,0,0,6.9237372,27.315968,5.538925252,0,0,0,0,5.316788604,0,33.23387405,6.544756406,0,0,0,5.316788604,0,0,0,12.08368166,0,0,27.6949488,0,0,0,0,12.03,0,0,0,0,5.538925252,6.544756406,0,0,0,33.0117374,0,0,0,0,3.284722222,0.300347222,0,0,0,9.664930556,0,1,7,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.3944,33.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.50308,0,0,45.50308,0,45.50308,-8.866348125,CCNC(C)(C)C
3.208333333,0.648148148,3.208333333,0.648148148,0.529596039,87.166,74.062,87.10479942,38,0,0.001021225,-0.314807815,0.314807815,0.001021225,1.5,2,2,14.87030414,10.39355116,1.816512281,-2.004075646,1.702148127,-2.208000585,4.455120623,0.612571829,2.627214848,25.11941548,4.991563832,4.78445705,4.78445705,2.77005561,2.504035845,2.504035845,1.712378074,1.712378074,0.612372436,0.612372436,0.40824829,0.40824829,-0.04,1.348587896,5.96,3.161612903,3.96,39.74888167,5.316788604,0,0,0,0,0,0,0,0,0,20.7712116,6.544756406,6.041840829,0,0,0,0,5.316788604,0,26.81305243,6.544756406,0,0,0,5.316788604,0,0,0,12.58659724,0,0,20.7712116,0,0,0,0,12.03,0,0,0,0,6.041840829,6.544756406,0,0,0,26.0880002,0,0,0,0,3.208333333,0,0,0.648148148,0,7.476851852,0,1,6,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1.0043,28.8127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.75154,0,0,22.75154,0,22.75154,-5.074323294,CCNC(C)C
3.295138889,0.699074074,3.295138889,0.699074074,0.566221704,101.193,86.073,101.1204495,44,0,0.003593377,-0.314543202,0.314543202,0.003593377,1.428571429,2,2.142857143,14.87785022,10.25585525,1.896406089,-2.058952786,1.838110168,-2.235962558,4.525026009,0.552788792,2.831819966,35.16125946,5.698670613,5.491563832,5.491563832,3.308060412,3.042040647,3.042040647,1.866973397,1.866973397,1.164958293,1.164958293,0.49279928,0.49279928,-0.04,1.679822907,6.96,4.127785235,3.79903486,46.11382378,5.316788604,0,0,0,0,0,0,0,0,0,13.8474744,19.88931523,6.041840829,0,0,0,0,5.316788604,0,33.23387405,6.544756406,0,0,0,5.316788604,0,0,0,12.58659724,0,0,27.19203322,0,0,0,0,12.03,0,0,0,0,6.041840829,6.544756406,6.420821623,0,0,26.0880002,0,0,0,0,3.295138889,0,0,0.699074074,1.23,7.60912037,0,1,7,1,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,1.3944,33.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.75154,0,0,22.75154,0,22.75154,-7.338696819,CCNC(C)CC
8.43462963,-0.138888889,8.43462963,0.004305556,0.442341794,119.164,106.06,119.0946287,50,0,0.060663676,-0.39466296,0.39466296,0.060663676,1.375,1.875,2,16.26946561,10.32584644,1.99296555,-2.09092495,1.752793071,-2.34762444,4.596619707,0.172444666,3.074373412,45.69332843,6.405777394,5.093097804,5.093097804,3.846065215,2.798287419,2.798287419,1.619749333,1.619749333,0.933572355,0.933572355,0.475509606,0.475509606,-0.12,1.828631926,7.88,5.025348837,2.95828556,49.33734917,15.52984339,0,0,0,0,0,0,0,0,0,6.9237372,6.544756406,0,19.25560476,10.21305479,0,0,5.316788604,0,12.96557803,19.75852033,0,0,0,5.316788604,0,0,0,36.01341595,0,0,6.9237372,0,0,0,0,52.49,0,0,0,19.25560476,0,6.544756406,0,0,6.9237372,5.316788604,10.21305479,0,0,0,19.7512037,0,0,-0.138888889,0,2.721018519,0,1,8,3,3,0,0,0,0,0,0,3,3,3,4,0,0,0,0,-1.0509,31.6363,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.68543,0,0,31.68543,0,31.68543,-10.94597333,CCNC(CO)CO
3.484444444,0.850694444,3.484444444,0.850694444,0.597350392,127.231,110.095,127.1360995,54,0,0.006689808,-0.314257427,0.314257427,0.006689808,1.222222222,1.888888889,2.444444444,14.89156748,9.955599524,2.098159042,-2.211725206,2.162209587,-2.29917128,4.698131718,0.379966919,2.077860755,62.21299941,6.527097737,6.319990956,6.319990956,4.431851653,4.165831887,4.165831887,2.892611402,2.892611402,2.097970995,2.097970995,1.595387957,1.595387957,-0.04,1.910086009,7.071607143,3.886985049,2.353880867,57.83787686,5.316788604,0,0,0,0,0,0,0,0,0,26.18620207,19.38639965,6.041840829,0,0,0,0,5.316788604,0,45.06968614,6.544756406,0,0,0,5.316788604,0,0,0,12.58659724,0,0,39.02784531,0,0,0,0,12.03,0,0,0,0,0,12.58659724,32.10410811,0,0,12.2405258,0,0,0,0,3.484444444,0,0,0.850694444,7.165582955,3.332611489,0,1,9,1,1,1,0,1,0,0,0,1,1,1,2,1,0,1,1,1.9286,40.5497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.431494141,CCNC1CCCCC1
3.444444444,0.788194444,3.444444444,0.788194444,0.560422313,128.219,112.091,128.1313485,54,0,0.009105949,-0.316613258,0.316613258,0.009105949,1.444444444,2.111111111,2.666666667,14.95635563,10.07831369,2.09165754,-2.222626845,1.997129825,-2.391831173,4.724621307,0.39439983,2.077860755,64.56151495,6.527097737,6.112884175,6.112884175,4.431851653,3.872938668,3.872938668,2.58195123,2.58195123,1.83195123,1.83195123,1.314722705,1.314722705,-0.08,1.910086009,7.032107623,3.854020552,2.327680232,57.02279693,10.63357721,0,0,0,0,0,0,0,0,0,6.9237372,32.47591246,6.041840829,0,0,0,0,10.63357721,0,25.80722127,19.63426922,0,0,0,10.63357721,0,0,0,25.67611005,0,0,19.76538045,0,0,0,0,24.06,0,0,0,0,0,12.58659724,25.93115606,0,0,17.55731441,0,0,0,0,6.777565193,0,0,0.788194444,2.598888889,5.668684807,0,1,9,2,2,0,1,1,0,0,0,2,2,2,2,0,1,1,1,0.3479,39.5684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.051310421,CCNC1CCNCC1
5.206028912,0.725694444,5.206028912,0.725694444,0.594460843,129.203,114.083,129.1153641,54,0,0.048039664,-0.381328929,0.381328929,0.048039664,1.444444444,2.111111111,2.666666667,16.47447957,10.11063694,2.101888006,-2.216397982,2.0435957,-2.338615188,4.678020838,0.078496106,2.077860755,66.56151495,6.527097737,6.021132466,6.021132466,4.431851653,3.743182156,3.743182156,2.444323666,2.444323666,1.7141001,1.7141001,1.190383383,1.190383383,-0.08,1.910086009,7.032107623,3.854020552,2.327680232,56.58647997,10.05365156,0,0,0,0,0,0,0,0,0,6.9237372,19.38639965,19.25560476,0,4.736862954,0,0,5.316788604,0,25.80722127,19.75852033,0,0,0,5.316788604,0,0,0,25.80036116,4.736862954,0,19.76538045,0,0,0,0,21.26,0,0,0,0,0,25.80036116,12.84164325,0,0,12.2405258,4.736862954,5.206028912,0,0,3.404444444,0,0,0.725694444,2.376666667,5.120498866,0,1,9,1,2,0,1,1,0,0,0,2,1,2,2,0,1,1,1,0.7749,37.5177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.671484196,CCNC1CCOCC1
3.111111111,1.09375,3.111111111,1.09375,0.504854052,73.139,62.051,73.08914935,32,0,-0.007751361,-0.317281591,0.317281591,0.007751361,1.2,1.6,1.6,14.82256119,10.66821546,1.623308553,-1.858060526,1.47139088,-2.093723642,4.273496928,0.762424952,2.190609687,11.11941548,4.121320344,3.914213562,3.914213562,2.414213562,2.121320344,2.121320344,0.957106781,0.957106781,0.5,0.5,0.25,0.25,-0.04,1.405639062,4.96,3.96,3.96,33.38393955,5.316788604,0,0,0,0,0,0,0,0,0,13.8474744,13.08951281,0,0,0,0,0,5.316788604,0,13.8474744,13.08951281,0,0,0,5.316788604,0,0,0,13.08951281,0,0,13.8474744,0,0,0,0,12.03,0,0,0,0,0,13.08951281,0,0,0,19.164263,0,0,0,0,3.111111111,0,0,0,0,6.388888889,0,1,5,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0.6158,24.2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.253993609,CCNCC
3.247685185,0.79162037,3.247685185,0.79162037,0.563888715,101.193,86.073,101.1204495,44,0,-0.002590604,-0.316752345,0.316752345,0.002590604,1.428571429,2,2.142857143,14.83790591,10.21509936,1.864754646,-2.014843545,1.843972723,-2.178018953,4.456608289,0.566301886,2.678257743,33.16125946,5.698670613,5.491563832,5.491563832,3.27005561,2.977162391,2.977162391,2.201524386,2.201524386,0.802585858,0.802585858,0.433012702,0.433012702,-0.04,1.612197223,6.96,4.127785235,5.96,46.11382378,5.316788604,0,0,0,0,0,0,0,0,0,20.7712116,19.00741886,0,0,0,0,0,5.316788604,5.917906046,20.7712116,13.08951281,0,0,0,5.316788604,0,0,0,13.08951281,0,5.917906046,20.7712116,0,0,0,0,12.03,0,0,0,0,0,19.00741886,0,0,0,26.0880002,0,0,0,0,3.247685185,0,0.79162037,0,0,8.794027778,0,1,7,1,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,1.2519,33.3817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.75154,22.75154,22.75154,0,45.50308,-7.190702224,CCNCC(C)C
